10145
11308
11891
12052
13901
14593
15202
15720
16678
18148
18729
19502
20415
21207
21371
22293
23660
24053
24109
24985
25232
26403
26710
32870
34032
37584
39538
39642
42585
42877
44644
44813
46578
47626
48506
51369
52090
52476
52695
52708
57568
61735
63546
64282
64311
64390
64653
70578
75825
76605
76712
76963
77078
77659
79103
79637
79785
80089
80100
80399
81481
81655
81677
82598
82775
83639
84767
85414
85459
85631
86223
86979
87056
87432
87541
88837
89217
89330
89641
90373
90505
90539
91068
